user_id,text,age,gender,language,self_estimation_german,career_path,field,grade_german,grade_math,academic,label
20,"Darüber hinaus werden sie in Ingenieurbüros, bei Wirtschafts- und Berufsverbänden und im öffentlichen Dienst z.B. in der Gewerbeaufsicht oder bei Arbeitsschutzämtern, beschäftigt.",16,female,german,3,college,other,3,3,True,1
21,Geldautomaten neuerer Generation ermöglichen das Einzahlen von Bargeld.,16,no_answer,german,2,undecided,undecided,2,2,True,1
21,"Zu stark gezinkte Würfel verraten sich durch eine torkelnde Rollbewegung, was beim Einsatz eines Würfelbechers aber nicht auffällt.",16,no_answer,german,2,undecided,undecided,2,2,True,2
21,"Tainter entwickelte den Prototyp eines entsprechenden Aufnahmeapparates und stellte einige bespielte Wachs­platten her, gab die Versuche aber infolge technischer Probleme nach kurzer Zeit wieder auf.",16,no_answer,german,2,undecided,undecided,2,2,True,3
21,"Zumindest in den Alpen wird beim Auftreten von Kryokonit der ebenfalls dunkel gefärbte Gletscherfloh beobachtet, der sich von dem eingetragenen biologischen Material ernährt, so dass eine wachsende, dunkel gefärbte Flora und Fauna im Gletscher entsteht, die in dem Schmelzwasser lebt und sich vermehrt.",16,no_answer,german,2,undecided,undecided,2,2,True,2
21,"Von der Natur der Organismen ausgehend, gibt es vier große Teilgebiete: Botanik (Lehre vom Pflanzenreich), Zoologie (Lehre vom Tierreich), Mikrobiologie (Lehre von den Mikroorganismen) und Anthropologie/Humanbiologie (Lehre vom Menschen).",16,no_answer,german,2,undecided,undecided,2,2,True,1
21,"Das Hauptbeschäftigungsfeld des Theaterwissenschaftlers liegt am Theater, beim Film sowie bei Hörfunk und Fernsehen und der an ihnen orientierten Publizistik.",16,no_answer,german,2,undecided,undecided,2,2,True,2
21,"Bei den Bezirksregierungen sind Beamte dieser Laufbahn in einem erweiterten Tätigkeitsbereich vorwiegend als Sachbearbeiter, in Beförderungsämtern vielfach auch als Sachgebietsleiter eingesetzt.",16,no_answer,german,2,undecided,undecided,2,2,True,2
21,Somit kann eine falsche Beckenhaltung (z.B. um Missempfindungen aufgrund des Sattels zu vermeiden) zu einer starken Belastung der Wirbelsäule führen.,16,no_answer,german,2,undecided,undecided,2,2,True,2
21,Die Geophysik befaßt sich mit der Physik (6.2.9) der Erde und ihres Magnetfeldes sowie den Einwirkungen aus dem Weltraum auf den Planeten Erde.,16,no_answer,german,2,undecided,undecided,2,2,True,1
21,Jenseits der Grenze liegt auf kanadischem Boden der Waterton-Lakes-Nationalpark.,16,no_answer,german,2,undecided,undecided,2,2,True,1
21,"Er plant für den wohnenden, arbeitenden oder sich erholenden Menschen.",16,no_answer,german,2,undecided,undecided,2,2,True,2
21,"Das Grundlagenstudium beginnt mit Übungen und bildnerischer Elementarlehre in Fächern wie Zeichnen, Malen, plastisches Gestalten sowie Materialkunde.",16,no_answer,german,2,undecided,undecided,2,2,True,1
21,Für diesen weit gefassten Tätigkeitsbereich gibt es keine vorgeschriebene und einheitliche Berufsausbildung.,16,no_answer,german,2,undecided,undecided,2,2,True,1
21,Etwa 250 von ihnen trafen sich dazu am Abend des 1. November im Kieler Gewerkschaftshaus.,16,no_answer,german,2,undecided,undecided,2,2,True,1
21,"Die Musiktherapie behandelt mit dem Hören diagnosegerecht ausgewählter Musik (passive Musiktherapie) und mit dem aktiven Nutzen musikalischer Ausdrucksmittel (aktive Musiktherapie), z.B. Verwenden von Perkussions- oder Orff-Instrumenten, Kranke und Behinderte, bahnt z.B. Menschen mit autistischen Störungen so erste Kommunikationswege.",16,no_answer,german,2,undecided,undecided,2,2,True,3
21,"Um die Demonstranten kurz vor ihrem Ziel am weiteren Vordringen zu hindern, befahl ein Leutnant namens Oskar Steinhäuser seiner Patrouille, zunächst Warnschüsse, dann gezielte Schüsse in die Menge abzugeben.",16,no_answer,german,2,undecided,undecided,2,2,True,2
21,Es bestehen augenblicklich sehr gute Berufsaussichten.,16,no_answer,german,2,undecided,undecided,2,2,True,1
22,Die Konkurrenz unter den Musikern und Musiklehrern um die Arbeitsplätze ist groß.,16,male,german,1,college,undecided,3,3,True,1
22,Das Komitee ist in seiner Entscheidung vollkommen unabhängig von äußeren Einflüssen.,16,male,german,1,college,undecided,3,3,True,1
22,Hochschulen in Deutschland sind in staatlicher Hand.,16,male,german,1,college,undecided,3,3,True,1
22,"Das Klima in dieser Zeit war daher nicht nur heiß, sondern auch sehr trocken.",16,male,german,1,college,undecided,3,3,True,1
22,Mit zunehmender Chancengleichheit für beide Geschlechter wünschen und erwarten auch Frauen zunehmend finanzielle und berufliche Unabhängigkeit.,16,male,german,1,college,undecided,3,3,True,1
22,"Auch im späteren Römischen Reich, insbesondere von der Regierung Hadrians bis zu den späten Severern und von der Herrschaft des Gallienus bis zur Römischen Tetrarchie, war das Rasieren eine selten geübte Praxis.",16,male,german,1,college,undecided,3,3,True,1
22,David Lloyd George holte ihn aber schon 1916 ins Kriegskabinett zurück.,16,male,german,1,college,undecided,3,3,True,2
22,Bei Abfahrten werden teilweise Geschwindigkeiten über 100 km/h erreicht.,16,male,german,1,college,undecided,3,3,True,1
22,"Die Schweiz und Norwegen (nach neuerlichem Negativvotum der Bürger) blieben außen vor, sodass die Europäische Union nun 15 Mitglieder umfasste.",16,male,german,1,college,undecided,3,3,True,1
22,"Auf den Grabsteinen des Buchauer jüdischen Friedhofs sind noch heute die Namen vieler Verwandter Einsteins zu finden; so unter anderem auch der des letzten Juden Buchaus, Siegbert Einstein, eines Großneffen des Physikers, der das KZ Theresienstadt überlebt hatte und nach dem Zweiten Weltkrieg zeitweise zweiter Bürgermeister der Stadt Buchau war.",16,male,german,1,college,undecided,3,3,True,1
22,In mehreren tausend Jahren könnte es hier eine neue Landverbindung zwischen Schweden und Finnland geben.,16,male,german,1,college,undecided,3,3,True,1
22,Die Kriegserklärung Großbritanniens und seiner Alliierten an das Deutsche Reich zu Beginn des Ersten Weltkriegs zog auch die Kolonien und Dominions in den Konflikt hinein.,16,male,german,1,college,undecided,3,3,True,1
22,Gegenstand der Sozialpsychologie sind die vielfältigen Bedingungen und Wirkungen für das soziale Verhalten und die Interaktionen zwischen Individuen und Gruppen.,16,male,german,1,college,undecided,3,3,True,2
22,Es werden zwei Fächer miteinander kombiniert.,16,male,german,1,college,undecided,3,3,True,1
22,Hier wird die Fahrrinne für rund 170 Mio. Euro tiefer gebaggert; im gegenüberliegenden finnischen Vaasa liegt ein früherer Hafen heute zehn Kilometer im Landesinneren.,16,male,german,1,college,undecided,3,3,True,4
22,Das Feld Sport umfasst in erster Linie die Studiengänge Gesundheitssport und Sportwissenschaft.,16,male,german,1,college,undecided,3,3,True,1
22,"Gegen diesen Plan richtete sich die Meuterei einiger Schiffsbesatzungen, die in den Kieler Matrosenaufstand mündete.",16,male,german,1,college,undecided,3,3,True,2
22,"Volksschullehrer können die Befähigung für das Lehramt an Realschulen erwerben, wenn Sie die zweite Prüfung für das Lehramt an Volksschulen bestanden haben.",16,male,german,1,college,undecided,3,3,True,1
22,Im Rahmen des Studiums sind bis zu drei Praktika obligatorisch.,16,male,german,1,college,undecided,3,3,True,2
22,Trotz eines Anstiegs des Frauenanteils von 5 % (1961) auf 9 % (1970) liegt dieser immer noch unter dem durchschnittlichen Anteil der Frauen an allen erwerbstätigen Hochschulabsolventen.,16,male,german,1,college,undecided,3,3,True,3
23,Das Messer wurde unter Verwendung von Öl auf einem Stein geschärft und nach dem Gebrauch in einem Kästchen aufbewahrt.,16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,Es sind auch Kenntnisse des Rechts- und Wirtschaftslebens wichtig sowie die Fähigkeit zur Menschenführung.,16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,Im Saarland und in Schleswig-Holstein: Allgemeine Hochschulreife sowie der Abschluß eines Ausbildungsvertrages mit einer anerkannten Ausbildungsstätte.,16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,"Auch die Studiengänge Wirtschaftsingenieurwesen (siehe 4.2.27), Wirtschaftsrecht (siehe 4.6.6), Wirtschaftsmathematik (siehe 4.3.8), Wirtschaftsinformatik (siehe 4.6.5), Medienwirtschaft (siehe 4.6.1.1.7) und Verkehrswirtschaft (siehe 4.6.1.1.13) werden häufig den Wirtschaftswissenschaften zugerechnet.",16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Eine Hochbegabung war in seiner Jugend nicht abzusehen.,16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,Im Mittelalter verfiel diese Organisation größtenteils  Exkremente und Abfälle wurden teilweise einfach nur auf die Straße gekippt und allenfalls von Haustieren verwertet.,16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,"Sie überwachen die Herstellung, Montage, Vernetzung, Inbetriebnahme, Instandhaltung und den Betrieb von elektrotechnischen Anlagen und Systemen.",16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,"Die wohl älteste Form des Recyclings ist die traditionelle Düngemittelnutzung von pflanzlichen und tierischen Abfällen, insbesondere Ernte­resten, Mist und Gülle, in der Landwirtschaft, die wohl so alt ist wie diese selbst.",16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,"Die Chemie erforscht die Eigenschaften der Stoffe, indem sie ihren Aufbau - meist handelt es sich um chemische Verbindungen -qualitativ und quantitativ analysiert und ihre Umsetzungen aufklärt.",16,male,german_and_another_language,2,college,STEM,2,2,True,5
23,Als Folge der Erderwärmung erhöht sich der Meeresspiegel.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Studienabschlüsse: Das Studium endet mit der Hauptprüfung zum Diplomingenieur.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Das erste Ausbildungsjahr wird in den Ländern durchgeführt.,16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,Auf kanadischer Seite grenzt neben dem Waterton-Lakes-Nationalpark in der Provinz Alberta auch der Akamina-Kishinena Provincial Park der Provinz British Columbia an den Glacier-Nationalpark.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Mitzunehmender Verbreitung und Beherrschung fremder Sprachen durch die Mehrzahl der Akademiker gehen die Verwendungsmöglichkeiten des reinen Sprachmittlers allerdings eher zurück.,16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,An einigen Fachhochschulen wird im Bereich der BWL auch der stark praxisorientierte Studiengang Touristik (auch Fremdenverkehr o.ä.) angeboten.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,"Unter der Vereinbarkeit von Familie und Beruf versteht man seit dem 20. Jahrhundert die Möglichkeit Erwachsener im arbeitsfähigen Alter, sich zugleich Beruf und Karriere einerseits und dem Leben in der Familie und der Betreuung von Kindern und pflegebedürftigen Personen andererseits zu widmen, unter Berücksichtigung der Schwierigkeiten, die dabei auftreten können.",16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,"Demzufolge wird das Parlament gemeinsam mit dem Rat als Gesetzgeber tätig, übt gemeinsam mit ihm die Haushaltsbefugnisse aus und nimmt die politische Kontrolle wahr.",16,male,german_and_another_language,2,college,STEM,2,2,True,5
23,In Pompeji gefundene Exemplare von frühen Klapp-Rasiermessern mit 12 Zentimeter langen trapezförmigen Klingen und Griffen aus Elfenbein gehörten als Luxusobjekte zum Hausstand höherer Schichten.,16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,"Ihnen obliegt vor allem der Verkehr mit den Autoren, die Beurteilung und Bearbeitung von Manuskripten oder die Mitarbeit bei der Herausgabe von Nachschlagewerken aller Art (Lexika, Enzyklopädien, Tabellenwerke).",16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,"Bibliothekswesen, Dokumentation und Publizistik rechnen damit zu den Fachrichtungen mit zahlenmäßig geringem Gewicht.",16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,"Im technischen Bereich ist der Architekt vielfach auf die Zusammenarbeit mit dem Bauingenieur (vgl. 6.2 Bauingenieurwesen) angewiesen, vor allem bei größeren und technisch aufwendigen Bauten, regelmäßig sogar im Verkehr mit Behörden und Baufirmen.",16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,Diese lokale Abkühlung ihrerseits bewirkt dann eine Vergrößerung des Zuflussbereichs.,16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,Im antiken Griechenland und bei den Römern hatte die Badekultur einen sehr hohen Stellenwert.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,"Seit früher Zeit trägt auch Kristallisationswärme von der Grenze des langsam wachsenden, festen inneren Erdkerns und gravitative Bindungsenergie aus der damit verbundenen Schrumpfung des ganzen Kerns zur Mantelkonvektion bei.",16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,In den meisten Regionen der Welt steigen die Temperaturen hauptsächlich infolge des menschlichen Ausstoßes von Treibhausgasen an.,16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,"Für eine Tätigkeit als Landschaftsarchitekt/in qualifiziert ein Studium der Landespflege, Landschaftsplanung oder Landschaftsarchitektur (siehe 3.4.2).",16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,"Eine Anfrage bei den schwedischen Vergabeinstitutionen ergab, dass der Preis nach deren Ansicht nur dann posthum vergeben werden sollte, wenn der Preisträger erst nach der Entscheidung des Komitees verstarb.",16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,Es werden zwei Fächer miteinander kombiniert.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,"Beschäftigungsmöglichkeiten bieten sich außerdem u. a. bei Luftfahrtgesellschaften, privaten und öffentlichen Forschungsanstalten, öffentliche Verwaltung, Bundeswehr, an Fachhoch- und Hochschulen.",16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Sein Tätigkeitsfeld liegt heute vorwiegend auf dem Gebiet der Wirtschaftswerbung.,16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,Später kommen Fächer aus der einzelsprachlichen und angewandten Linguistik entsprechend der gewählten Sprache hinzu.,16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,"Enge Beziehungen bestehen bei allen erwähnten Gebieten zu Verfahrenstechnik (6.66), Maschinenbau (6.31) und Produktionstechnik (6.45).",16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,An einigen Hochschulen kann in Kooperation mit ausländischen Partnerhochschulen ein Doppelabschluss erworben werden.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,In Abgrenzung zum klassischen Rasiermesser wird ein Rasiermesser mit Wechselklinge als Shavette bezeichnet.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,"Für die künstlerischen Therapiestudiengänge braucht man außer dem Schulabschluss entsprechende Eignungsnachweise, z.B. eine bestandene Aufnahmeprüfung.",16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,"Ausgehend von Altpapier-Wiederverwendung wurden zunehmend Technologien erarbeitet, die die Wiederaufbereitung aller Arten von Altstoffen wirtschaftlich machen, wodurch Abfall zu einem bedeutenden Wirtschaftsgut wurde: Geprägt wurde dafür der Ausdruck Sekundärrohstoff.",16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Im Anschluss an das Hochschulstudium sind sechs Monate Praxis Pflicht.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Die Berufsaussichten sind in allen Sparten nicht sehr günstig.,16,male,german_and_another_language,2,college,STEM,2,2,True,4
23,"Wie stark die Veränderungen sein werden, hängt davon ab, wie rasch der Klimawandel fortschreitet.",16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Die Verleihung des Preises an Institutionen wurde zum Teil ebenfalls heftig kritisiert.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,"Deshalb ist für jede der betroffenen Regionen gesondert zu prüfen, welche Faktoren für den Rückgang der Gletscher ursächlich und gegebenenfalls dominierend sind.",16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,"Globale Erwärmung ist der beobachtete und prognostizierte Trend zu einer im Vergleich zu den vorindustriellen Werten höheren globalen Durchschnittstemperatur mit Folgen wie steigenden Meeresspiegeln, Gletscherschmelze, Verschiebung von Klimazonen, Vegetationszonen und Lebensräumen, verändertes Auftreten von Niederschlägen, stärkere oder häufigere Wetterextreme wie Überschwemmungen, Stürme und Dürren, Ausbreitung von Parasiten und tropischen Krankheiten sowie mehr Umweltflüchtlingen.",16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,Insgesamt ähnelt das Gesetzgebungsverfahren dem deutschen Gesetzgebungsverfahren zwischen Bundestag und Bundesrat.,16,male,german_and_another_language,2,college,STEM,2,2,True,4
23,Wie in der Gründungsphase der Europäischen Gemeinschaft nach dem Zweiten Weltkrieg wurde auch nach dem Ende des Kalten Kriegs die Deutsche Frage wieder zu einem Katalysator des europäischen Einigungsprozesses.,16,male,german_and_another_language,2,college,STEM,2,2,True,4
23,Der pH-Wert ist für ideal verdünnte Lösungen definiert und daher auf das salzhaltige Meereswasser nicht direkt anwendbar.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Für das Kunstlehramt ist vor allem die bildende Kunst wichtig.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,"Gegenüber Aufschlüssen proterozoischen Gesteins in anderen Teilen der Erde ist die geringe Störung hervorzuheben: Im Glacier-Waterton-Gebiet haben sich Details der Sedimentation wie millimetergenaue Schichtung, Rippelmarken, Abdrücke von Salzablagerungen, Oolithe, Ton-Brekzien und andere Formen erhalten.",16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,"Die 14 Kieler Punkte des Kieler Soldaterates vom 5. November, die von vielen Soldatenräten übernommen wurde.",16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,"Sie finden in der Lebensmittel- oder Kosmetikindustrie interessante Aufgaben, bei Planungs- bzw. Beratungsfirmen aber auch in den Bereichen Umweltschutz und Entsorgung.",16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,"Wachsende Gletscher wurden zum Ende des 20. Jahrhunderts vor allem in Norwegen, Neuseeland, Island und der östlichen Antarktis beobachtet.",16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Nach mehreren Kriegen im 17. und 18. Jahrhundert gegen Frankreich und die Niederlande etablierte sich England (nach dem Act of Union 1707 mit Schottland das Königreich Großbritannien) als führende Kolonialmacht in Amerika und Indien.,16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,"Dieses Studium bereitet vor allem auf den Unterricht im beruflichen Schulwesen (6.73.5) vor, daneben auch an allgemeinbildenden Schulen.",16,male,german_and_another_language,2,college,STEM,2,2,True,4
23,Trotz eines Anstiegs des Frauenanteils von 5 % (1961) auf 9 % (1970) liegt dieser immer noch unter dem durchschnittlichen Anteil der Frauen an allen erwerbstätigen Hochschulabsolventen.,16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,Die Nominierungen müssen bis spätestens zum 1. Februar des betreffenden Jahres erfolgen.[6] Es gilt das Datum des Poststempels. ,16,male,german_and_another_language,2,college,STEM,2,2,True,4
23,"Auch im Vertrieb der Zulieferindustrien werden Gartenbauingenieure/innen beschäftigt, z.B. bei Herstellern von Pflanzenschutz- und Düngemitteln, gartenbaulichen Spezialmaschinen und -geräten.",16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Das Studium der Sozialwissenschaften für das Lehramt (siehe Kapitel 4.9) in Sozialkunde ist stärker politikwissenschaftlich als soziologisch orientiert.,16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,"Dies gilt auch für den Beruf des Psychotherapeuten, der nur noch selten über ein Medizinstudium (6.33) angestrebt wird.",16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Dauer von sechs Wochen bis zu drei Monaten.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,"Außerdem habe er allgemein dazu [] geführt, die Bezahlung von Journalisten zu verbessern.",16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,"Literarisches Interesse und ein gutes Textgedächtnis sind wichtige Voraussetzungen für die Ausbildung, aber auch die Fähigkeit, sich in die Rolle einzufühlen und ihr gleichzeitig einen lebendigen und individuellen Ausdruck zu verleihen.",16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Je nach schulischer/beruflicher Vorbildung meist mehrwöchiges Vorpraktikum z.B. in Kirchengemeinden oder sozialen und diakonischen Einrichtungen.,16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,Fremdsprachenkenntnisse sind wegen der Bedeutung von Exkursionen und Forschungsreisen in fremde Länder oder Erdteile unentbehrlich.,16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,Zudem wirken sich die Veränderungen in der Lehrerausbildung oder Schulzeitverkürzungen unvorhersehbar auf den Lehrereinstellungsbedarf bzw. das Bewerberangebot aus.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Sie bilden gleichzeitig die Grundlage für die allgemeine Länderkunde.,16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,Ihre Tätigkeit berührt damit ebenso die des Pfarrers (6.58 und 6.59) wie die eines Sozialpädagogen (6.52) oder Heilpädagogen.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,"Volksschullehrer können die Befähigung für das Lehramt an Realschulen erwerben, wenn Sie die zweite Prüfung für das Lehramt an Volksschulen bestanden haben.",16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,In der Schwerelosigkeit überleben Seifenblasen mit etwa einer Minute doppelt so lang wie auf der Erde.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Schwierig war offenbar der Übergang der Architekturabsolventinnen und -absolventen in das Beschäftigungssystem: etwa jede/r vierte Arbeitslose mit universitärem Abschluss und jede/r dritte Arbeitslose mit FH-Abschluss war 2005 unter 35 Jahren.,16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,"Nachdem das erste Wasser kondensiert war, entstand allmählich der Wasserkreislauf und damit die Hydrosphäre.",16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Auf dem Hauptkamm verläuft die Kontinentale Wasserscheide und im Glacier-Nationalpark liegt der Triple Divide Peak mit einer Höhe von 2433 m.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,"Nach der ärztlichen Approbation gibt es vielfältige Möglichkeiten der fach-ärztlichen Weiterbildung, die auf der Grundlage der Weiterbildungsordnungen der Landesärztekammern erfolgen.",16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,Das Europäische Parlament (inoffiziell auch Europaparlament oder EU-Parlament; kurz EP) mit offiziellem Sitz in Straßburg (siehe unten) ist das Parlament der Europäischen Union (Art. 14 EU-Vertrag).,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Zuverlässige und instrumentell ermittelte Temperatur- und Klimadaten stehen auf breiterer Basis erst seit der zweiten Hälfte des 19. Jahrhunderts zur Verfügung.,16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,Diese Ausbildung soll ebenfalls eine Alternative zum Hochschulstudium eröffnen.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,"Auf den Grabsteinen des Buchauer jüdischen Friedhofs sind noch heute die Namen vieler Verwandter Einsteins zu finden; so unter anderem auch der des letzten Juden Buchaus, Siegbert Einstein, eines Großneffen des Physikers, der das KZ Theresienstadt überlebt hatte und nach dem Zweiten Weltkrieg zeitweise zweiter Bürgermeister der Stadt Buchau war.",16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,David Lloyd George holte ihn aber schon 1916 ins Kriegskabinett zurück.,16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,Mit zunehmender Chancengleichheit für beide Geschlechter wünschen und erwarten auch Frauen zunehmend finanzielle und berufliche Unabhängigkeit.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Das Komitee ist in seiner Entscheidung vollkommen unabhängig von äußeren Einflüssen.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,In mehreren tausend Jahren könnte es hier eine neue Landverbindung zwischen Schweden und Finnland geben.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Hochschulen in Deutschland sind in staatlicher Hand.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,"Das Klima in dieser Zeit war daher nicht nur heiß, sondern auch sehr trocken.",16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,"Auch im späteren Römischen Reich, insbesondere von der Regierung Hadrians bis zu den späten Severern und von der Herrschaft des Gallienus bis zur Römischen Tetrarchie, war das Rasieren eine selten geübte Praxis.",16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,"Der Bereich Kunst- so weit als Studium vorgesehen - umfasst Musik, bildende sowie ausübende und darstellende Kunst.",16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,"Mehrere Siedlerkolonien, deren Bevölkerung vor allem durch den stetigen Zustrom von Auswanderern aus dem Mutterland zunahm, erhielten mit der Zeit mehr Autonomie und wurden zu Dominions erhoben.",16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,Die Vermittlung konstruktiver und fertigungstechnischer Kenntnisse ist deshalb besonders wichtig.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,"Erleichtert wurde der Vorgang allein in Badestuben, in denen Wasser oder Dämpfe das Barthaar vor der Verwendung des Rasiermessers erweichten.",16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,"Darüber hinaus haben sich teils einzelne Disziplinen entwickelt, z.B. Ägyptologie, Assyriologie oder Byzantinistik (Geschichte und Kultur des Oströmischen Reiches), teils wurden Inhalte auch einzelnen Fachwissenschaften zugeordnet (Kirchen- und Religionsgeschichte, Literatur- und Kunstgeschichte etc.).",16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,In den meisten Ländern können Kinder mit Behinderungen an allgemein bildenden Schulen unterrichtet werden - mit sonderpädagogischer Unterstützung.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,"Wenn man von diesen Abweichungen absieht, dann ist Idealität eine Eigenschaft des Bauplans des Würfels, also unter anderem seiner geometrischen Form.",16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,Nichtärztliche Therapeuten und Therapeutinnen behandeln in der Regel auf ärztliche Verordnung selbstständig Kranke und Behinderte mit den Methoden ihres jeweiligen Fachgebiets.,16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,"Im Osten grenzt der Park an das Indianerreservat der Blackfoot-Indianer mit dem markanten Chief Mountain auf der Grenze, im Norden an Kanada.",16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,"Verwendung finden Würfel in Rollenspielen, bei denen sich in den letzten Jahrzehnten die Verwendung einer Vielzahl weiterer Würfel mit anderen Seitenzahlen durchgesetzt hat, um die Zufallsentscheidungen flexibler und vielfältiger zu gestalten.",16,male,german_and_another_language,2,college,STEM,2,2,True,3
23,"Gegen diesen Plan richtete sich die Meuterei einiger Schiffsbesatzungen, die in den Kieler Matrosenaufstand mündete.",16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,Hier wird die Fahrrinne für rund 170 Mio. Euro tiefer gebaggert; im gegenüberliegenden finnischen Vaasa liegt ein früherer Hafen heute zehn Kilometer im Landesinneren.,16,male,german_and_another_language,2,college,STEM,2,2,True,4
23,Die Kriegserklärung Großbritanniens und seiner Alliierten an das Deutsche Reich zu Beginn des Ersten Weltkriegs zog auch die Kolonien und Dominions in den Konflikt hinein.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Gegenstand der Sozialpsychologie sind die vielfältigen Bedingungen und Wirkungen für das soziale Verhalten und die Interaktionen zwischen Individuen und Gruppen.,16,male,german_and_another_language,2,college,STEM,2,2,True,2
23,"Die Schweiz und Norwegen (nach neuerlichem Negativvotum der Bürger) blieben außen vor, sodass die Europäische Union nun 15 Mitglieder umfasste.",16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Bei Abfahrten werden teilweise Geschwindigkeiten über 100 km/h erreicht.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
23,Informatik in den Geistes- und Sozialwissenschaften.,16,male,german_and_another_language,2,college,STEM,2,2,True,1
